,Employee_Id,Department_Id,Yearly_Salary
7722,4085,9,153237
7723,6660,5,603345
7724,149,5,949647
7725,4349,6,857197
7726,9487,1,316417
7727,7627,4,397615
7728,737,9,32256
7729,8761,1,471362
7730,6985,3,232276
7731,9498,7,342664
7732,996,4,386883
7733,7014,7,419632
7734,5870,3,604553
7735,1756,4,659984
7736,7730,1,585545
7737,5631,3,327080
7738,810,5,30235
7739,2621,4,804766
7740,3717,2,308814
7741,8611,9,670361
7742,7542,5,695580
7743,6334,2,178564
7744,8654,6,210433
7745,7400,7,668344
7746,250,4,281734
7747,5420,4,456105
7748,6018,7,460993
7749,320,5,238417
7750,3281,2,275069
7751,7127,2,187342
7752,8672,7,483653
7753,4167,3,994406
7754,9872,3,961853
7755,816,9,550669
7756,3239,4,652384
7757,570,6,188412
7758,5025,6,999513
7759,9711,4,913548
7760,6779,9,28452
7761,9317,3,289773
7762,2500,6,120232
7763,6862,5,933107
7764,8983,5,721205
7765,7997,8,604602
7766,7956,1,173505
7767,6931,9,106091
7768,9411,3,248739
7769,1718,5,520175
7770,2387,7,332765
7771,7808,9,673844
7772,9256,3,34938
7773,2820,9,452668
7774,3575,4,570013
7775,4351,7,805095
7776,2756,1,286863
7777,3675,3,197793
7778,8333,9,698476
7779,1486,9,947213
7780,5965,7,192321
7781,3256,2,489707
7782,9350,9,411041
7783,9469,6,852219
7784,7025,8,259678
7785,6625,1,998281
7786,2056,4,682286
7787,2414,6,581231
7788,920,4,60286
7789,4312,2,924145
7790,8915,9,275088
7791,9217,5,784693
7792,5368,8,399405
7793,1406,9,692985
7794,7176,2,256857
7795,4703,2,856023
7796,2024,3,207763
7797,6261,2,657590
7798,1650,7,985229
7799,8849,1,282936
7800,7418,9,801744
7801,3127,7,545017
7802,5531,1,192134
7803,216,8,25473
7804,6701,2,199272
7805,7303,3,990623
7806,8764,5,158053
7807,2605,5,886703
7808,1075,3,13920
7809,219,6,249208
7810,9011,4,555738
7811,3479,2,444480
7812,4239,1,181763
7813,5265,4,211165
7814,1513,1,639813
7815,7589,9,734315
7816,709,3,201572
7817,2775,8,217295
7818,45,1,908549
7819,8962,4,376071
7820,9891,4,300963
7821,7942,6,441838
7822,4883,9,436690
7823,8423,7,676606
7824,9507,1,370076
7825,6290,9,783990
7826,4271,1,624587
7827,4702,9,594316
7828,7350,6,128932
7829,7977,6,166698
7830,4523,6,562817
7831,3598,8,613498
7832,343,2,34705
7833,7087,6,46085
7834,8359,8,754605
7835,9172,3,595998
7836,3726,9,280128
7837,7795,9,901381
7838,3686,7,400416
7839,1995,6,967590
7840,2870,2,993791
7841,7440,2,522482
7842,1390,6,83315
7843,3254,4,146674
7844,9890,2,266755
7845,8457,6,499964
7846,9376,4,697429
7847,2228,6,24548
7848,9656,8,147975
7849,3552,7,147366
7850,3637,8,150843
7851,2653,1,998567
7852,5130,2,913132
7853,3964,7,920696
7854,8634,1,64337
7855,5130,6,258759
7856,348,5,63522
7857,5911,5,352071
7858,3077,4,814668
7859,2806,5,137954
7860,9171,4,176350
7861,5023,7,543083
7862,4927,7,554227
7863,6157,6,932786
7864,5582,3,587178
7865,7049,1,354898
7866,8904,6,657656
7867,3861,6,765786
7868,1446,4,809302
7869,6334,1,671542
7870,4474,8,547317
7871,7082,4,513588
7872,7154,9,258989
7873,3308,7,38045
7874,6007,1,693903
7875,8124,9,907967
7876,4015,9,703950
7877,1007,8,504098
7878,6502,1,738208
7879,1339,6,476667
7880,5555,2,829067
7881,3351,3,98390
7882,795,4,192431
7883,3948,7,502424
7884,322,8,748173
7885,2069,5,767872
7886,2317,4,804358
7887,4605,3,225879
7888,3846,6,625529
7889,2809,8,229177
7890,2821,1,284812
7891,8200,2,54368
7892,5845,8,52424
7893,7354,4,904199
7894,5006,1,866767
7895,9483,8,560153
7896,8528,2,919726
7897,6274,2,68975
7898,1728,3,308785
7899,4179,4,671476
7900,6390,8,253479
7901,870,4,467033
7902,2922,3,759823
7903,3180,2,502002
7904,7720,7,444609
7905,5674,4,882059
7906,9892,8,259251
7907,17,6,24004
7908,9174,6,236009
7909,9767,5,347499
7910,2671,8,91732
7911,885,4,234444
7912,9199,6,17450
7913,5251,5,206947
7914,6001,1,436865
7915,4320,3,484855
7916,8262,5,418651
7917,4998,8,791558
7918,292,6,17695
7919,3169,1,603524
7920,6407,1,564667
7921,993,8,973227
7922,4050,5,467684
7923,8605,7,205674
7924,6648,8,387923
7925,1505,1,691953
7926,441,8,488340
7927,9200,7,787226
7928,6046,4,26971
7929,3692,8,923004
7930,4609,8,58080
7931,6247,1,160819
7932,9510,2,296368
7933,3110,3,172147
7934,2861,7,302157
7935,2891,4,409982
7936,491,5,130029
7937,8999,4,170641
7938,5733,3,447039
7939,9168,9,608646
7940,1980,8,979273
7941,3168,9,66245
7942,4872,8,285282
7943,7954,5,23505
7944,1802,4,191140
7945,3202,6,583294
7946,1335,9,446459
7947,4905,4,103560
7948,9715,8,37080
7949,4879,2,734150
7950,3273,2,130397
7951,6316,5,134662
7952,5085,4,264260
7953,5980,4,233380
7954,9197,8,30866
7955,327,2,998702
7956,9204,1,167275
7957,3747,8,218729
7958,2907,5,592034
7959,708,9,336188
7960,8031,9,604111
7961,8130,6,314696
7962,1192,6,680661
7963,7604,2,854538
7964,1509,3,337636
7965,5750,3,835959
7966,3863,8,770460
7967,3580,5,706534
7968,3509,8,61943
7969,2877,1,616737
7970,5908,2,558840
7971,233,2,704091
7972,8983,9,125004
7973,4246,2,677565
7974,4779,5,534487
7975,1583,8,979443
7976,3386,1,821150
7977,6265,9,991471
7978,9300,1,872123
7979,4273,8,281328
7980,7238,9,312691
7981,3958,9,69579
7982,7880,5,525191
7983,3029,6,136176
7984,8516,6,472163
7985,4708,2,442191
7986,893,6,103514
7987,6779,7,632973
7988,2507,3,389843
7989,4797,6,183287
7990,2930,4,691243
7991,6541,3,67023
7992,3380,7,913715
7993,6894,3,415441
7994,3877,7,339869
7995,2664,8,846245
7996,3230,5,352860
7997,1529,1,304895
7998,6509,8,548676
7999,2632,4,751506
8000,8547,4,797321
8001,7205,6,348168
8002,6261,1,595180
8003,3941,4,221470
8004,4171,6,192579
8005,9043,7,798567
8006,5190,8,59743
8007,1991,2,584383
8008,5656,9,995779
8009,545,7,614562
8010,4349,1,318075
8011,2890,5,198173
8012,4590,6,589224
8013,5414,7,137636
8014,3970,1,871928
8015,4986,1,249144
8016,9844,9,644133
8017,6846,8,989398
8018,6587,6,599683
8019,8214,3,835700
8020,367,3,819765
8021,1802,2,369833
8022,8594,2,53957
8023,6506,2,553698
8024,6463,2,795154
8025,4707,8,442485
8026,9746,2,376361
8027,7322,7,501738
8028,3354,9,466922
8029,8957,7,886791
8030,8577,1,432997
8031,976,4,366500
8032,9835,4,151519
8033,189,1,687046
8034,4435,6,926031
8035,7339,9,552788
8036,6419,3,649791
8037,5600,3,40268
8038,4169,1,969900
8039,2000,5,224939
8040,9287,8,618653
8041,6162,9,48332
8042,4799,1,661181
8043,7472,8,482287
8044,7156,3,394917
8045,3330,4,229740
8046,2615,3,543644
8047,2203,2,963398
8048,8064,9,645248
8049,1651,9,626960
8050,5316,9,59263
8051,8428,5,779072
8052,4518,6,929562
8053,4168,4,173395
8054,235,4,240788
8055,9777,5,376201
8056,9674,2,111724
8057,9284,2,322823
8058,6272,4,455113
8059,1613,4,286516
8060,2039,2,137996
8061,2766,4,122576
8062,5736,2,510628
8063,532,4,519912
8064,4367,2,819126
8065,1742,6,492699
8066,3040,4,173429
8067,2284,9,348809
8068,7719,3,154846
8069,7152,9,210966
8070,9988,5,445997
8071,5464,7,530819
8072,4680,9,979294
8073,7931,5,221990
8074,3274,4,358672
8075,4433,7,307328
8076,8642,8,625561
8077,5333,2,751299
8078,6828,1,140073
8079,665,7,708611
8080,9271,6,724313
8081,5680,8,45081
8082,5699,1,47114
8083,1033,5,542296
8084,8586,4,246303
8085,2262,4,589475
8086,1964,5,874774
8087,7092,8,80258
8088,9498,4,399832
8089,3971,2,269528
8090,1675,5,250216
8091,1841,3,237968
8092,1549,3,234969
8093,5960,4,864034
8094,6195,4,184200
8095,3504,7,194024
8096,8404,2,119651
8097,4849,8,484655
8098,3582,2,665613
8099,7891,2,40414
8100,57,2,982962
8101,1503,7,597955
8102,4800,9,338497
8103,4256,1,168981
8104,5921,8,376207
8105,9217,5,137853
8106,6079,6,870094
8107,572,4,439647
8108,5367,8,944294
8109,3197,6,475474
8110,5302,9,358656
8111,5559,5,993128
8112,1152,6,352421
8113,4466,7,437782
8114,4862,3,661952
8115,6867,4,517212
8116,3657,9,329532
8117,2308,6,486666
8118,4174,1,135258
8119,4242,8,525721
8120,5072,2,335433
8121,8926,7,931098
8122,8853,4,527923
8123,1311,2,784086
8124,4872,2,481577
8125,7965,9,198289
8126,679,8,768390
8127,8510,5,26587
8128,2616,5,168996
8129,3706,7,558339
8130,3164,6,688284
8131,3912,7,51108
8132,240,4,361767
8133,4659,3,765209
8134,2120,8,107157
8135,8685,7,253080
8136,5368,4,979363
8137,2823,3,609678
8138,4968,6,920338
8139,6583,3,262245
8140,3256,8,281040
8141,4907,5,923172
8142,499,1,842645
8143,3643,3,245331
8144,3974,3,498916
8145,6930,7,561288
8146,6944,7,282564
8147,5414,6,802837
8148,8508,5,262366
8149,6517,9,650557
8150,3548,6,907006
8151,1181,9,630191
8152,9965,6,825985
8153,5713,2,126458
8154,4880,9,65052
8155,8257,4,411968
8156,5292,7,919059
8157,9847,2,124076
8158,3917,6,265624
8159,9290,3,398974
8160,3081,4,996486
8161,421,5,780215
8162,4611,9,414869
8163,202,3,26762
8164,5223,8,132071
8165,763,6,165701
8166,5628,4,118956
8167,2809,9,659441
8168,4174,4,574602
8169,8034,6,932943
8170,2351,5,51663
8171,6001,9,249058
8172,512,7,590124
8173,2911,9,895855
8174,2107,1,740964
8175,1822,2,495409
8176,5373,6,149089
8177,9333,2,959862
8178,1866,4,573017
8179,1506,6,444069
8180,7615,9,626461
8181,4489,8,870402
8182,2768,8,114360
8183,3501,3,360041
8184,5498,7,650763
8185,9644,2,840984
8186,5744,6,439810
8187,7986,9,678988
8188,7738,1,624140
8189,3767,9,356198
8190,8204,9,261555
8191,778,8,484112
8192,1377,3,516457
8193,7305,5,149517
8194,7152,3,799536
8195,7468,1,412536
8196,4431,5,344603
8197,4846,5,324995
8198,9496,1,251579
8199,3092,5,991296
8200,1626,3,53132
8201,4899,5,272250
8202,6638,8,122201
8203,6304,4,344391
8204,2449,7,288691
8205,2422,6,119031
8206,6385,3,335564
8207,820,9,557586
8208,653,8,53662
8209,1763,6,195374
8210,2725,2,835299
8211,1529,4,628776
8212,6620,9,194456
8213,2822,7,962330
8214,1388,1,135354
8215,2519,6,506185
8216,3414,9,842739
8217,7549,1,417525
8218,1710,8,401553
8219,3721,5,907225
8220,3130,3,920070
8221,3628,2,163362
8222,1386,8,943211
8223,1345,3,33596
8224,4770,6,644375
8225,9726,5,952429
8226,4034,3,610002
8227,8940,8,387708
8228,9071,4,705729
8229,175,2,904222
8230,7852,7,838060
8231,9280,3,893337
8232,6886,6,927337
8233,2531,9,379375
8234,7533,9,883991
8235,810,3,272279
8236,7543,7,151622
8237,8086,5,872134
8238,2560,8,326028
8239,616,7,754844
8240,5083,2,251997
8241,7187,4,679370
8242,5045,5,387674
8243,4164,7,726685
8244,4821,5,504946
8245,7103,2,473890
8246,8202,4,953598
8247,6430,4,570385
8248,3015,3,765192
8249,3785,4,881931
8250,2438,5,707251
8251,744,7,522288
8252,9893,3,708042
8253,5408,7,384750
8254,4829,6,392644
8255,9808,2,390464
8256,7301,6,972820
8257,5752,3,216837
8258,8204,1,380006
8259,5594,2,691174
8260,9577,2,234259
8261,4379,2,274412
8262,8616,8,585996
8263,7732,2,481755
8264,6058,8,102330
8265,8153,6,700480
8266,4955,9,430548
8267,500,7,958448
8268,6587,4,509388
8269,8357,6,89346
8270,3134,6,342993
8271,3411,5,917442
8272,7615,8,394441
8273,2652,2,484263
8274,9256,8,392017
8275,2517,1,628606
8276,583,9,354138
8277,8153,8,125590
8278,8120,3,225312
8279,3796,9,226095
8280,8853,6,169589
8281,3842,3,926515
8282,9887,4,115440
8283,1479,9,758391
8284,9285,8,35881
8285,1444,7,435997
8286,8394,7,544996
8287,7004,3,230902
8288,3708,6,304261
8289,3653,3,915144
8290,472,1,78457
8291,5420,1,267768
8292,6459,9,578531
8293,5543,8,475380
8294,3354,5,802205
8295,7327,1,656007
8296,4766,3,627311
8297,2731,3,412399
8298,5814,7,740976
8299,3470,2,736740
8300,1016,7,85964
8301,465,5,975724
8302,7976,4,425251
8303,2187,5,389450
8304,7522,4,768576
8305,7358,5,824857
8306,3065,4,495982
8307,2855,3,514716
8308,2938,4,291270
8309,7935,9,433730
8310,8899,5,62522
8311,2367,3,827706
8312,5581,6,600342
8313,8990,1,249789
8314,1417,2,535873
8315,5668,3,685175
8316,9871,7,245688
8317,4735,4,219214
8318,1674,8,726435
8319,5600,9,774146
8320,8275,2,29230
8321,8928,5,640495
8322,3880,8,254186
8323,2904,3,346225
8324,8126,9,660145
8325,6164,7,600059
8326,507,8,799479
8327,1026,2,319266
8328,2028,7,927362
8329,4944,2,351667
8330,5328,2,785212
8331,2067,5,224334
8332,9697,3,606756
8333,4806,4,412973
8334,6515,8,243861
8335,6773,1,199272
8336,6344,7,397021
8337,2480,4,766805
8338,5255,5,33807
8339,1701,8,880990
8340,1692,4,296961
8341,2013,1,356063
8342,9419,3,304527
8343,8891,7,756870
8344,9234,1,135727
8345,9532,2,486693
8346,2519,7,153628
8347,9779,7,224792
8348,636,8,462580
8349,326,2,492235
8350,9543,4,262836
8351,5901,8,31372
8352,5552,2,609299
8353,878,1,790167
8354,2279,3,395761
8355,7523,9,628316
8356,3397,1,565011
8357,5739,1,542463
8358,7597,4,358573
8359,8513,4,624241
8360,8820,4,975868
8361,5852,6,481714
8362,4524,9,25057
8363,6928,8,723266
8364,5274,1,42579
8365,2865,5,30211
8366,8671,2,775888
8367,2668,4,467940
8368,3847,6,489089
8369,4144,7,320897
8370,3615,5,705807
8371,6981,8,111068
8372,568,6,228618
8373,4501,1,677129
8374,1174,2,866415
8375,8943,8,141922
8376,5234,9,227623
8377,5304,9,237912
8378,5355,1,946615
8379,378,3,898290
8380,8855,4,179362
8381,4872,5,204013
8382,7869,3,295544
8383,21,2,713652
8384,8318,6,435745
8385,4980,2,644866
8386,820,6,456207
8387,7410,8,797549
8388,5165,7,646619
8389,4687,9,867987
8390,184,6,703486
8391,635,8,844219
8392,4362,6,814752
8393,827,3,697938
8394,7662,1,594840
8395,4222,8,549626
8396,8216,7,478125
8397,4600,2,483819
8398,9735,6,333536
8399,1829,1,554075
8400,7660,7,730974
8401,4387,9,240175
8402,9531,7,968978
8403,9204,4,238405
8404,9570,1,689636
8405,2786,2,794234
8406,6468,1,744440
8407,3909,1,287703
8408,7660,5,479321
8409,762,6,422336
8410,4052,9,685127
8411,3631,4,762101
8412,4478,2,568937
8413,3604,5,907913
8414,7533,2,189609
8415,3248,5,318932
8416,1346,4,946236
8417,4782,7,541664
8418,7054,2,804211
8419,8358,7,29566
8420,7152,9,40307
8421,7259,6,479105
8422,2173,5,539040
8423,7384,5,674834
8424,8758,7,813181
8425,5428,3,139844
8426,5202,3,485064
8427,6568,8,352364
8428,2464,6,969025
8429,5268,5,507444
8430,462,7,113467
8431,4536,1,794147
8432,4927,9,858450
8433,3149,5,844177
8434,6830,3,983331
8435,8072,1,820910
8436,130,1,378912
8437,1985,5,276701
8438,9121,6,768229
8439,2083,8,536839
8440,53,9,918439
8441,8813,9,460843
8442,8984,9,275644
8443,2996,7,878071
8444,5984,1,270642
8445,4831,9,762733
8446,4640,8,285530
8447,81,1,296133
8448,3335,9,803116
8449,647,2,14536
8450,879,5,364431
8451,3933,7,686418
8452,5585,5,409639
8453,1198,3,451837
8454,4255,7,34202
8455,88,7,806681
8456,3793,7,765721
8457,1066,4,786459
8458,3487,6,87739
8459,2735,4,846045
8460,695,3,46500
8461,1636,2,131954
8462,4993,6,562307
8463,9984,9,82706
8464,3377,2,726913
8465,5181,7,841716
8466,779,2,759108
8467,8590,2,423447
8468,8307,8,460282
8469,2390,1,416502
8470,6247,7,23403
8471,3946,3,826327
8472,7886,8,307469
8473,2408,5,591033
8474,177,1,257158
8475,6812,3,125386
8476,4110,7,902299
8477,3938,8,336503
8478,1769,2,826414
8479,2291,2,727130
8480,4478,1,558415
8481,2228,6,28729
8482,5907,1,404838
8483,2046,8,850876
8484,9960,5,592895
8485,4616,8,383504
8486,2137,6,763820
8487,7363,5,263687
8488,480,7,876520
8489,5764,4,416723
8490,3377,1,196038
8491,9303,9,277863
8492,9442,5,457834
8493,770,6,25764
8494,4669,8,496820
8495,1613,1,855697
8496,503,5,91350
8497,8274,8,198324
8498,7386,8,505991
8499,3682,3,283884
8500,6411,8,828252
8501,1353,1,917196
8502,3514,9,602872
8503,7461,7,586095
8504,5810,7,924452
8505,1648,7,685011
8506,7507,2,140073
8507,393,4,976275
8508,6860,7,102680
8509,1662,3,706589
8510,1345,2,727648
8511,4788,5,729353
8512,4511,1,606290
8513,7250,7,68424
8514,5908,5,41522
8515,5765,9,809805
8516,6422,8,574494
8517,7226,9,834267
8518,4955,1,24586
8519,2554,3,247495
8520,7540,7,587776
8521,7683,2,343320
8522,5684,4,360285
8523,1480,5,789284
8524,9645,4,520548
8525,2152,8,120777
8526,5350,3,785949
8527,3891,4,859721
8528,2543,5,693868
8529,6952,2,450956
8530,6971,9,157331
8531,3861,8,693944
8532,5947,2,302204
8533,3245,3,349998
8534,8416,4,72726
8535,6601,7,320871
8536,7279,5,528455
8537,4030,7,985671
8538,4197,8,569210
8539,4728,5,328562
8540,6697,1,840280
8541,2350,5,529124
8542,1124,8,739060
8543,6972,7,636799
8544,2499,9,343746
8545,6106,8,513490
8546,3471,8,44211
8547,9488,9,97142
8548,6662,7,315113
8549,8388,1,567230
8550,8271,3,161559
8551,7187,8,225290
8552,6497,5,578585
8553,3703,2,616473
8554,1855,9,355388
8555,7381,8,510181
8556,4337,6,435713
8557,496,8,560289
8558,1204,7,352412
8559,7744,8,590826
8560,4161,8,210582
8561,9208,3,32789
8562,9945,1,637302
8563,615,1,261616
8564,9018,1,833670
8565,7988,8,762991
8566,7054,8,258814
8567,5518,5,150081
8568,7502,1,416645
8569,1333,5,740766
8570,9948,5,145137
8571,5333,3,750819
8572,925,5,957137
8573,5952,1,499004
8574,1824,3,811775
8575,1497,4,684347
8576,3972,2,576281
8577,9617,2,192995
8578,8146,9,862591
8579,9272,3,31240
8580,2984,8,307395
8581,7712,3,176360
8582,2025,4,300616
8583,1813,8,720300
8584,8102,8,428651
8585,5153,1,540220
8586,7979,5,490447
8587,4812,1,292492
8588,4305,6,760044
8589,1421,3,597825
8590,3662,5,47774
8591,775,6,193245
8592,2681,2,27965
8593,380,4,636488
8594,720,2,851601
8595,942,8,722006
8596,4655,6,514377
8597,6520,2,433817
8598,5773,3,721980
8599,4121,1,943337
8600,4090,5,765930
8601,2414,1,675103
8602,8535,1,468274
8603,7601,8,625928
8604,970,4,681063
8605,4944,7,242121
8606,3201,6,70493
8607,3305,4,73546
8608,4081,1,491896
8609,2008,9,51362
8610,4315,4,962998
8611,5569,9,857680
8612,4940,9,973868
8613,8545,5,536889
8614,7118,3,721429
8615,429,5,656676
8616,316,5,52156
8617,5081,2,51001
8618,1707,2,894735
8619,2154,9,165817
8620,1590,7,975068
8621,7404,5,632088
8622,2933,5,686106
8623,4696,3,165582
8624,9210,3,408387
8625,6311,5,891020
8626,7146,3,312044
8627,218,5,633901
8628,5542,3,720331
8629,3034,5,382597
8630,7161,9,328932
8631,7831,4,180370
8632,9736,4,180818
8633,1834,9,334459
8634,6928,3,624123
8635,8401,4,921290
8636,6385,6,793640
8637,3373,4,531593
8638,8270,2,450035
8639,5798,5,331363
8640,2881,1,355717
8641,5605,3,549804
8642,52,6,679792
8643,4070,5,188034
8644,7334,8,716424
8645,3827,9,92315
8646,5654,2,415454
8647,4569,4,753945
8648,6573,8,970810
8649,7710,6,600081
8650,1996,3,713006
8651,5510,3,183627
8652,5951,2,358598
8653,4498,7,37597
8654,3090,6,915335
8655,4633,3,319118
8656,3965,9,997151
8657,9827,5,418526
8658,4535,1,438759
8659,93,6,242552
8660,3814,4,743237
8661,8996,9,731060
8662,1301,4,799284
8663,9090,4,616439
8664,881,5,607987
8665,8415,5,748533
8666,3210,5,486502
8667,5868,6,535378
8668,4413,9,707038
8669,8580,9,164735
8670,3261,1,907784
8671,8603,8,402501
8672,5494,4,236084
8673,9639,8,693645
8674,198,7,642241
8675,7814,3,168713
8676,9123,7,35741
8677,3598,9,77320
8678,6375,8,179632
8679,937,6,77478
8680,8904,2,83191
8681,6435,4,139390
8682,747,8,239463
8683,9302,3,476845
8684,82,7,902319
8685,441,7,455959
8686,6646,5,11244
8687,6966,7,705740
8688,2131,2,670096
8689,8968,9,930147
8690,8076,1,765159
8691,3605,5,103645
8692,4042,2,662529
8693,3361,7,598438
8694,2449,3,96446
8695,5710,9,828663
8696,9872,7,329483
8697,4270,9,348886
8698,5676,1,986434
8699,8807,4,316177
8700,114,8,475867
8701,7896,4,192238
8702,408,4,986013
8703,4078,2,16227
8704,2558,4,170561
8705,2517,5,686056
8706,8944,1,383157
8707,4950,1,291787
8708,9913,2,687153
8709,1799,1,466389
8710,2183,9,656625
8711,3964,3,188455
8712,2971,5,997795
8713,6212,5,523976
8714,5101,5,105930
8715,2345,1,480176
8716,7021,7,131002
8717,6766,7,620321
8718,2885,9,609168
8719,4339,2,316093
8720,2458,5,995601
8721,7546,9,967444
8722,4697,2,891213
8723,420,9,314186
8724,1564,8,742455
8725,8229,9,177709
8726,2504,6,784264
8727,1266,1,744973
8728,3338,9,590642
8729,9223,4,760586
8730,2795,5,947796
8731,2068,8,987589
8732,3471,9,918779
8733,292,1,256280
8734,7283,6,646988
8735,7723,4,448851
8736,6268,8,595637
8737,8593,2,817874
8738,7752,6,339124
8739,886,9,594263
8740,4974,1,148016
8741,1214,5,333878
8742,3575,2,807484
8743,7912,1,824770
8744,564,3,896868
8745,7244,5,307320
8746,2422,5,966934
8747,1215,7,286577
8748,3685,5,314334
8749,9323,7,706119
8750,9421,4,450061
8751,1993,9,693165
8752,5614,3,771563
8753,6949,8,908086
8754,1118,8,861708
8755,5030,5,298734
8756,4982,8,10563
8757,3243,6,373978
8758,6051,7,279486
8759,636,5,829606
8760,5903,7,629985
8761,7111,8,998861
8762,3673,3,313471
8763,152,4,585051
8764,4229,8,948149
8765,3327,2,573054
8766,7919,9,900984
8767,1801,6,194197
8768,9222,8,217112
8769,941,7,306440
8770,7675,9,36934
8771,6352,4,520357
8772,2536,2,65686
8773,4651,6,813143
8774,3131,9,877429
8775,1551,9,826031
8776,811,2,825722
8777,633,9,814619
8778,935,8,563864
8779,1138,9,379739
8780,8125,1,681741
8781,8874,8,230350
8782,1947,6,259831
8783,2016,3,413374
8784,3711,5,898603
8785,9683,1,375853
8786,4341,6,992092
8787,8621,6,784624
8788,6749,6,700862
8789,1516,4,470107
8790,1963,1,686965
8791,165,9,329502
8792,8642,2,27869
8793,1885,6,748693
8794,9974,1,187114
8795,2100,3,146148
8796,6987,4,752269
8797,9726,9,746455
8798,8904,1,858625
8799,4859,2,71175
8800,6849,3,545522
8801,6606,7,91434
8802,477,8,466149
8803,3619,4,324314
8804,1022,1,377191
8805,8437,9,468852
8806,4305,5,631863
8807,1848,8,362420
8808,446,3,724678
8809,784,6,856930
8810,4234,4,494309
8811,7333,3,867314
8812,7459,4,965036
8813,7754,7,801034
8814,7263,5,465332
8815,9552,9,700659
8816,8051,6,947694
8817,3073,2,303595
8818,6152,3,998646
8819,4290,5,499005
8820,1811,2,635145
8821,5648,8,119272
8822,2268,7,788578
8823,437,2,226569
8824,4008,2,119843
8825,7267,1,117097
8826,5325,9,268050
8827,3456,8,858047
8828,5888,9,101765
8829,5610,3,992760
8830,2747,3,598531
8831,7857,4,271427
8832,2750,7,226289
8833,5133,2,18584
8834,9325,9,834767
8835,8854,6,37508
8836,1547,3,75961
8837,8437,8,60326
8838,4994,3,575592
8839,54,8,335203
8840,2603,5,416851
8841,869,8,711688
8842,8704,6,665501
8843,9759,5,402953
8844,9065,7,902190
8845,6317,2,453603
8846,4427,8,367142
8847,1866,9,668748
8848,303,6,779644
8849,305,3,592050
8850,8247,1,588057
8851,6823,7,859091
8852,3750,5,102723
8853,7023,3,216855
8854,1829,7,752052
8855,3256,3,195675
8856,8756,8,945906
8857,1482,2,368999
8858,6677,9,869686
8859,4544,2,694728
8860,6314,6,806808
8861,7237,6,620354
8862,8843,1,330736
8863,1102,7,354459
8864,8750,5,670832
8865,5427,9,339174
8866,2039,1,451555
8867,8488,6,809492
8868,4610,3,285591
8869,5096,9,149771
8870,7724,9,960273
8871,9265,8,845831
8872,6624,4,411231
8873,6140,4,337617
8874,1746,9,991949
8875,9488,8,242919
8876,929,5,698674
8877,6069,6,792249
8878,805,3,197393
8879,9125,6,986978
8880,2221,6,169057
8881,1117,3,654986
8882,2560,7,196794
8883,5793,1,881338
8884,715,3,138129
8885,71,9,15552
8886,1536,7,47622
8887,2115,3,398701
8888,6048,6,155663
8889,3089,1,211132
8890,74,9,673123
8891,3929,3,639114
8892,1352,3,991821
8893,1992,9,183176
8894,5243,3,443131
8895,5650,7,429728
8896,3605,3,785761
8897,2352,2,710236
8898,2828,3,802688
8899,8604,8,966190
8900,8845,1,952466
8901,7612,7,291338
8902,1301,5,46800
8903,115,2,463789
8904,6409,7,397163
8905,1732,9,289549
8906,2104,8,875540
8907,6546,1,734666
8908,3484,1,431162
8909,5428,9,407487
8910,2047,8,901395
8911,8789,2,207955
8912,7870,1,652243
8913,4514,9,711028
8914,7665,6,864462
8915,4288,7,110053
8916,4701,2,693674
8917,7490,1,663743
8918,6173,5,774342
8919,945,5,468582
8920,555,3,165895
8921,4576,3,413112
8922,2144,5,74868
8923,6856,5,852361
8924,3094,6,885786
8925,2653,2,278187
8926,7744,6,375871
8927,8325,8,928045
8928,3044,4,651475
8929,9706,1,576201
8930,744,5,608289
8931,8396,6,723749
8932,1216,5,838065
8933,7697,3,936957
8934,6794,7,816791
8935,7920,8,679595
8936,3677,9,376638
8937,5071,3,964277
8938,5919,6,466480
8939,1605,6,352197
8940,2444,9,123739
8941,3020,9,444540
8942,5101,7,627079
8943,3932,9,351567
8944,6227,4,835628
8945,9652,5,651303
8946,7009,3,658876
8947,7529,3,56793
8948,4085,4,553548
8949,3059,5,16276
8950,9057,2,686199
8951,4976,4,840476
8952,1375,2,323763
8953,769,3,357596
8954,9941,9,262117
8955,3256,2,864154
8956,4364,2,742080
8957,8971,4,890281
8958,3711,7,486181
8959,7107,8,454384
8960,560,1,418865
8961,3573,1,988160
8962,5391,9,194735
8963,5702,7,620844
8964,1718,9,852637
8965,7213,5,778933
8966,7941,4,728393
8967,6578,3,663622
8968,7840,6,923478
8969,1139,5,396604
8970,5894,2,864945
8971,6515,3,340491
8972,5008,4,899669
8973,9884,1,963635
8974,2587,5,571768
8975,7187,3,271107
8976,8376,3,541167
8977,3796,6,900234
8978,8930,8,693873
8979,9301,4,84491
8980,6352,3,425791
8981,2616,5,605660
8982,8248,1,453696
8983,5056,4,854574
8984,800,7,785318
8985,475,8,292739
8986,587,6,890963
8987,160,4,378290
8988,8,1,123691
8989,7358,3,67646
8990,8752,6,70130
8991,1450,7,958015
8992,7743,9,764167
8993,9207,7,187518
8994,7025,6,218133
8995,7437,5,980002
8996,4518,3,993270
8997,6096,2,800587
8998,3995,4,76075
8999,362,2,752705
9000,1326,4,433871
9001,7426,9,409897
9002,7246,6,557740
9003,5136,5,857470
9004,1606,1,141622
